entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group,description,item_description,category,category_source
SRND Group Ltd,#SR241138,2025-02-11,2025,,,DIFUSIONA SL,DIFUSIONA SL,Receivable Invoice,Sales - Materials - LED Control and Power,LED Control and Power,8150.0,1,0,DIFUSIONA SL - Advatek Control - Roig Arena - Dynamic LED v6,Advatek Control - Roig Arena - Dynamic LED v6,LED Control and Power,account
SRND Group Ltd,#SR241138,2025-02-11,2025,,,DIFUSIONA SL,DIFUSIONA SL,Receivable Invoice,Sales - Services - Project Design,Project Design,3000.0,1,0,"DIFUSIONA SL - System Design and Schematic Layouts - CAD, PDFOutput (Per Hour)","System Design and Schematic Layouts - CAD, PDFOutput (Per Hour)",Project Design,account
SRND Group Ltd,#SR241138,2025-02-11,2025,,,DIFUSIONA SL,DIFUSIONA SL,Receivable Invoice,Sales - Services - Project Services,Project Services,3200.0,1,0,"DIFUSIONA SL - Project management - Meeting (remote), Project Documentation","Project management - Meeting (remote), Project Documentation",Project Services,account
SRND Group Ltd,#SR241207,2025-07-07,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,5513.08,1,0,Dinis Coelho Lda - Motorised Mirror Drop,Motorised Mirror Drop,Projector Mounts,description-rule
SRND Group Ltd,#SR241207,2025-07-07,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,735.23,1,0,Dinis Coelho Lda - Mistral Commander - Fan Controller 2 Zone,Mistral Commander - Fan Controller 2 Zone,Airflow,description-rule
SRND Group Ltd,#SR241207,2025-07-07,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,2058.42,1,0,Dinis Coelho Lda - Mistral-200 Inline Fan,Mistral-200 Inline Fan,Airflow,description-rule
SRND Group Ltd,#SR241248,2025-10-20,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,1863.53,1,0,Dinis Coelho Lda - Vertical Projector Mirror Mount,Vertical Projector Mirror Mount,Projector Mounts,description-rule
SRND Group Ltd,#SR241248,2025-10-20,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,2160.97,1,0,Dinis Coelho Lda - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241248,2025-10-20,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,2086.92,1,0,Dinis Coelho Lda - Mistral-200 Inline Fan,Mistral-200 Inline Fan,Airflow,description-rule
SRND Group Ltd,#SR241248,2025-10-20,2025,,,Dinis Coelho Lda,Dinis Coelho Lda,Receivable Invoice,SRND Store Sales,SRND Store Sales,745.41,1,0,Dinis Coelho Lda - Mistral Commander - Fan Controller 2 Zone,Mistral Commander - Fan Controller 2 Zone,Airflow,description-rule
SRND Group Ltd,2254,2024-02-01,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,-1187.55,0,1,Display Technologies Limited - Vertical Projector Mount,Vertical Projector Mount,Projector Mounts,account
SRND Group Ltd,2302,2024-04-24,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,-3561.87,0,1,Display Technologies Limited - Motorised Mirror Drop - Custom made for specified projector - Projectors up to 850 x 600 x 350mm,Motorised Mirror Drop - Custom made for specified projector - Projectors up to 850 x 600 x 350mm,Projector Mounts,account
SRND Group Ltd,2301,2024-04-24,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,-1147.77,0,1,Display Technologies Limited - Port Hole Glass - Single Glazed 98% transmissivity dual AR coated - 390 x 290mm,Port Hole Glass - Single Glazed 98% transmissivity dual AR coated - 390 x 290mm,Projector Mounts,account
SRND Group Ltd,DT#1051,2024-08-23,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,-356.46,0,1,Display Technologies Limited - Ceiling Mount,Ceiling Mount,Projector Mounts,account
SRND Group Ltd,DT#1079,2024-10-02,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projection Screens,Projection Screens,-1652.82,0,1,Display Technologies Limited - CNTP|3500|1.78|ATPRO,CNTP|3500|1.78|ATPRO,Projection Screens,account
SRND Group Ltd,DT#1088,2024-10-24,2024,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projection Screens,Projection Screens,-2479.23,0,1,Display Technologies Limited - Frontier - (D#CWUTJV0),Frontier - (D#CWUTJV0),Projection Screens,account
SRND Group Ltd,DT#1149,2025-03-11,2025,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,-1187.55,0,1,Display Technologies Limited - Vertical Projector Mount,Vertical Projector Mount,Projector Mounts,account
SRND Group Ltd,INV-0670,2025-04-30,2025,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,-12035.0,0,1,Display Technologies Limited - Manufacture - Fabric Walls - PROJECT SR241151,Manufacture - Fabric Walls - PROJECT SR241151,Metal Fabric Track,account
SRND Group Ltd,DT#1185,2025-05-09,2025,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projection Screens,Projection Screens,-4102.33,0,1,Display Technologies Limited - DT-DYN2TB-2400-1.78-IS-ATREF,DT-DYN2TB-2400-1.78-IS-ATREF,Projection Screens,account
SRND Group Ltd,DT#1219,2025-07-10,2025,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Materials - Projection Screens,Projection Screens,-1515.15,0,1,Display Technologies Limited - Frontier - (D#52X97OL),Frontier - (D#52X97OL),Projection Screens,account
SRND Group Ltd,INV-0685,2026-01-06,2026,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales,Sales,-1877.17,0,1,Display Technologies Limited - Howarth Timber Demo Room Materials,Howarth Timber Demo Room Materials,Sales,account
SRND Group Ltd,#SR241063,2024-07-03,2024,,,DREAMCINEMA,DREAMCINEMA,Receivable Invoice,SRND Store Sales,SRND Store Sales,548.4,1,0,DREAMCINEMA - Ceiling Mount,Ceiling Mount,Projector Mounts,description-rule
SRND Group Ltd,,2026-03-30,2026,,,eBay,eBay,Receive Money,Sales,Sales,70.0,1,0,eBay,,Sales,account
SRND Group Ltd,#SR241203,2025-06-26,2025,,,Elektropartners BV,Elektropartners BV,Receivable Invoice,SRND Store Sales,SRND Store Sales,407.36,1,0,Elektropartners BV - Dynamic Commander,Dynamic Commander,Screen accessories,description-rule
SRND Group Ltd,#SR241203,2025-06-26,2025,,,Elektropartners BV,Elektropartners BV,Receivable Invoice,SRND Store Sales,SRND Store Sales,103.21,1,0,Elektropartners BV - Shipping from NL,Shipping from NL,Shipping,description-rule
SRND Group Ltd,#SR241022,2024-03-26,2024,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,Sales - Materials - Plastic Fabric Track,Plastic Fabric Track,255.04,1,0,Elergy Ltd - Camira fabric samples (4 books),Camira fabric samples (4 books),Plastic Fabric Track,account
SRND Group Ltd,#SR241262,2025-11-28,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,2163.53,1,0,Elergy Ltd - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3366.0,1,0,Elergy Ltd - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1591.2,1,0,Elergy Ltd - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,795.6,1,0,Elergy Ltd - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,4394.16,1,0,Elergy Ltd - Frontier - (D#WNZ6LOL),Frontier - (D#WNZ6LOL),Fixed & specialist screens,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,645.55,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#3AC0974),Aluminium Fabric Frame - (D#3AC0974),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,796.39,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#TGEQ0A5),Aluminium Fabric Frame - (D#TGEQ0A5),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,2794.35,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#1UUL3Y8),Aluminium Fabric Frame - (D#1UUL3Y8),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1130.12,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#PY5IGU5),Aluminium Fabric Frame - (D#PY5IGU5),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,854.23,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#YVIA9P6),Aluminium Fabric Frame - (D#YVIA9P6),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,699.57,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#AL8UA2H),Aluminium Fabric Frame - (D#AL8UA2H),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1037.78,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#3OQWUYQ),Aluminium Fabric Frame - (D#3OQWUYQ),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,696.54,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#ZP3KUIY),Aluminium Fabric Frame - (D#ZP3KUIY),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1469.62,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#FIW9Q7X),Aluminium Fabric Frame - (D#FIW9Q7X),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241270,2025-12-16,2025,,,Elergy Ltd,Elergy Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1189.32,1,0,Elergy Ltd - Aluminium Fabric Frame - (D#2A32UZ3),Aluminium Fabric Frame - (D#2A32UZ3),Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241031,2024-04-16,2024,,,Environ Audio Ltd,Environ Audio Ltd,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,3300.0,1,0,Environ Audio Ltd - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,account
SRND Group Ltd,#SR241031,2024-04-16,2024,,,Environ Audio Ltd,Environ Audio Ltd,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,1170.0,1,0,Environ Audio Ltd - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,account
SRND Group Ltd,#SR241031,2024-04-16,2024,,,Environ Audio Ltd,Environ Audio Ltd,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,2340.0,1,0,Environ Audio Ltd - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,account
SRND Group Ltd,#SR241308,2026-03-26,2026,,,Essex Services Group LTD,Essex Services Group LTD,Receivable Invoice,SRND Store Sales,SRND Store Sales,11694.0,1,0,Essex Services Group LTD - Mistral-250 Inline Fan,Mistral-250 Inline Fan,Airflow,description-rule
SRND Group Ltd,#SR241102,2024-10-23,2024,,,FAO Beyond Habitat,FAO Beyond Habitat,Receivable Invoice,SRND Store Sales,SRND Store Sales,3814.2,1,0,FAO Beyond Habitat - Frontier - (D#89559BR),Frontier - (D#89559BR),Fixed & specialist screens,description-rule
SRND Group Ltd,#SR241378,2026-08-07,2026,,,Forte Sweden AB,Forte Sweden AB,Receivable Invoice,SRND Store Sales,SRND Store Sales,1795.75,1,0,Forte Sweden AB - Projector Port Hole (Single Glazed),Projector Port Hole (Single Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241254,2025-11-07,2025,,,Fresia Media,Fresia Media,Receivable Invoice,SRND Store Sales,SRND Store Sales,795.6,1,0,Fresia Media - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241254,2025-11-07,2025,,,Fresia Media,Fresia Media,Receivable Invoice,SRND Store Sales,SRND Store Sales,1346.4,1,0,Fresia Media - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241329,2026-05-12,2026,,,Future Audio,Future Audio,Receivable Invoice,SRND Store Sales,SRND Store Sales,120.0,1,0,Future Audio - DT tension bands for DYN-2TB-3556-1.78 (1 pair),DT tension bands for DYN-2TB-3556-1.78 (1 pair),Screen accessories,description-rule
SRND Group Ltd,#SR241247,2025-10-16,2025,,,Genesis AV,Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,202.5,1,0,Genesis AV - Pixel LED Tape - 12v RGBW,Pixel LED Tape - 12v RGBW,LED Tape,description-rule
SRND Group Ltd,#SR241116,2024-12-09,2024,,,"GF Management Company, LLC","GF Management Company, LLC",Receivable Invoice,SRND Store Sales,SRND Store Sales,537.65,1,0,"GF Management Company, LLC - Replacment Dual Actuator V3 Controller - IP, RS232, 2v","Replacment Dual Actuator V3 Controller - IP, RS232, 2v",Screen accessories,description-rule
SRND Group Ltd,#SR241116,2024-12-09,2024,,,"GF Management Company, LLC","GF Management Company, LLC",Receivable Invoice,SRND Store Sales,SRND Store Sales,661.58,1,0,"GF Management Company, LLC - Linear actuator - 300mm extension - 750N peak load",Linear actuator - 300mm extension - 750N peak load,Projector Mounts,description-rule
SRND Group Ltd,#SR241052,2024-05-24,2024,,,Grahams Hi-Fi Ltd,Grahams Hi-Fi Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,100.0,1,0,Grahams Hi-Fi Ltd - Dynamic tension bands set,Dynamic tension bands set,Screen accessories,description-rule
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Audio Amplfiers,Audio Amplfiers,6440.0,1,0,Green Bean Carib Ltd - MAG Theatron TDC-1200w Amplifier,MAG Theatron TDC-1200w Amplifier,Audio Amplifiers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Audio Amplfiers,Audio Amplfiers,2730.0,1,0,Green Bean Carib Ltd - MAG Theatron TDC-3200w Amplifier,MAG Theatron TDC-3200w Amplifier,Audio Amplifiers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,960.0,1,0,Green Bean Carib Ltd - MAG Theatron M12-C,MAG Theatron M12-C,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,960.0,1,0,Green Bean Carib Ltd - MAG Theatron M12-L,MAG Theatron M12-L,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,960.0,1,0,Green Bean Carib Ltd - MAG Theatron M12-R,MAG Theatron M12-R,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,3960.0,1,0,Green Bean Carib Ltd - MAG Theatron S8 - Black,MAG Theatron S8 - Black,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,2880.0,1,0,Green Bean Carib Ltd - MAG Theatron CS-44 - Black,MAG Theatron CS-44 - Black,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,3000.0,1,0,Green Bean Carib Ltd - Mag-THOR-Vi Subwoofer,Mag-THOR-Vi Subwoofer,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,1920.0,1,0,Green Bean Carib Ltd - MAG Theatron Hammer-15,MAG Theatron Hammer-15,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,270.0,1,0,Green Bean Carib Ltd - MAGT-WMT-12D,MAGT-WMT-12D,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,324.0,1,0,Green Bean Carib Ltd - MAG-WMT-20,MAG-WMT-20,Speakers,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Projectors,Projectors,25707.5,1,0,Green Bean Carib Ltd - Barco Balder Cinemascope Cinema Projector - EN66 - Ultra Wide Angle Zoom Lens option (0.80-1.21),Barco Balder Cinemascope Cinema Projector - EN66 - Ultra Wide Angle Zoom Lens option (0.80-1.21),Projectors,account
SRND Group Ltd,#SR241091,2024-10-01,2024,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,Sales - Materials - Projection Screens,Projection Screens,4308.0,1,0,Green Bean Carib Ltd - FRNT-4500-2.47-ATS,FRNT-4500-2.47-ATS,Projection Screens,account
SRND Group Ltd,#SR241301,2026-03-05,2026,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3000.0,1,0,Green Bean Carib Ltd - Acoustic Treatment Design Service - Basic,Acoustic Treatment Design Service - Basic,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241362,2026-07-07,2026,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,548.4,1,0,Green Bean Carib Ltd - Ceiling Mount,Ceiling Mount,Projector Mounts,description-rule
SRND Group Ltd,#SR241363,2026-07-08,2026,,,Green Bean Carib Ltd,Green Bean Carib Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,155.41,1,0,Green Bean Carib Ltd - DHL shipping,DHL shipping,Shipping,description-rule
SRND Group Ltd,#SR241015,2024-03-04,2024,,,Green Bean Limited,Green Bean Limited,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,1320.0,1,0,Green Bean Limited - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,account
